node,character,degree,betweenness_real,betweenness_null_mean,betweenness_null_sd,betweenness_z,harmonic_real,harmonic_null_mean,harmonic_null_sd,harmonic_z,betweenness_surprise_rank
52,Darkhawk,15,0.015739854546835567,0.006757303941620755,0.0033999752793988343,2.6419458575601933,128.83333333333323,128.35199999999983,3.325846936462903,0.14472504072761155,11
53,Deadpool,41,0.05599383626150203,0.03991518338464937,0.0065800830622602825,2.4435334211920394,150.83333333333337,150.70058333333336,1.5154106728073828,0.08760001653814996,12
232,Star_Brand,16,0.014780366029678853,0.00721732918750384,0.003109115381557797,2.4325365623406405,121.7833333333331,128.96324999999985,3.4855449678322663,-2.0599122182985585,13
104,Hellion_(character),12,0.009333163221761833,0.004048884211857448,0.002237978598481219,2.361183888662075,124.91666666666652,123.78974999999981,4.448771208302284,0.2533096475187695,14
258,Union_Jack_(Marvel_Comics),8,0.005406870241694389,0.0019550899702559838,0.001566982538734178,2.202819869471413,103.99999999999979,116.44758333333311,5.301233065978288,-2.348054344793508,15
88,Garrison_Kane,7,0.0053791877071823375,0.0016155093403944036,0.0017850219767941438,2.1084773272917396,112.2499999999998,114.86408333333311,5.624305924670421,-0.4647832760780158,16
182,Quasar_(character),24,0.024216121280981107,0.015233431978879842,0.004302152282397571,2.087952427638208,125.83333333333306,137.7429166666666,2.3469448864666163,-5.074504902952238,17
264,War_Machine,16,0.013558834863767267,0.007183579676395754,0.0030540563607728537,2.0874713607964335,119.6666666666664,129.21074999999985,3.1688958465649453,-3.0118008907358527,18
40,Captain_Universe,17,0.015329332039641198,0.008263645623042683,0.003398661639505232,2.0789614165966572,132.41666666666657,130.4016666666665,3.1987412899940746,0.6299352830762391,19
170,Nova_(Richard_Rider),21,0.019137154637872075,0.011792371135867835,0.003713775579125589,1.9777133393002637,131.08333333333323,134.50241666666656,2.825325365559383,-1.2101556072131865,20
15,Black_Bolt,18,0.016169937158098096,0.009050481141237082,0.0038956268634238174,1.8275508067022141,132.58333333333326,131.8020833333332,2.9514170278161083,0.26470335863655986,21
109,Hulk,65,0.10504922646350522,0.09234134759066294,0.008273108324251953,1.5360464742846591,164.33333333333334,165.76008333333337,0.9310496371603912,-1.5324102422202455,22
271,William_Burnside_(character),5,0.0038796502535821706,0.0011417286337988045,0.0018016295745039005,1.5196917604648472,114.08333333333312,109.47574999999978,6.129216446010343,0.7517410053829192,23
162,Motormouth_(comics),4,0.002342383370243776,0.0005702125600698788,0.0011946064318268813,1.4834767024180187,109.83333333333309,106.14049999999979,7.228469543620451,0.5108734720467127,24
35,Cable_(character),24,0.021911164658837492,0.015645814719514005,0.0042250093013204695,1.4829197979198143,132.08333333333317,137.5759166666666,2.363089575886382,-2.3243229496593143,25
3,Ajak,4,0.002243876243716487,0.0005555757050504814,0.00113933204137194,1.4818336335323448,95.43333333333314,106.79166666666644,6.740971793877451,-1.684969716628931,26
150,Makkari_(character),6,0.0034041723753930257,0.0012473398756625317,0.0014791439398989844,1.4581626855583718,95.48333333333318,111.78324999999978,5.652957724689815,-2.8834315522076546,27
32,Brian_Braddock,11,0.006766386333664816,0.003655519838179922,0.0023500867877941835,1.3237240903791416,125.16666666666652,121.77316666666647,4.415585749971886,0.7685277089277799,28
219,Solo_(Marvel_Comics),13,0.008448384960589231,0.005072276423237581,0.0027908525278797646,1.2097051003682053,124.74999999999979,125.27283333333315,3.994480876245,-0.13088893138596136,29
62,Doctor_Nemesis,15,0.010356135759167502,0.006529882976875534,0.003199829832519262,1.1957675822028062,129.41666666666652,128.2109166666665,3.7224317372928977,0.32391460343525147,30
25,Blazing_Skull,8,0.004506232138324672,0.0020711124872920986,0.0020794417894876064,1.171044875284828,111.3333333333331,116.92558333333312,5.1355595896645205,-1.088927097887172,31
257,Union_Jack_(Joseph_Chapman),7,0.0037741093110523123,0.0016251431660589235,0.0018387767148160248,1.1686933642774562,99.84999999999985,113.88591666666645,5.597872666020609,-2.507366191422211,32
114,Human_Torch_(android),17,0.012352108351859573,0.008460571792243732,0.003583198167318243,1.086051169346396,118.14999999999976,130.28474999999986,3.2576644913653787,-3.724984580875019,33
64,Doctor_Strange,57,0.08267034461965445,0.07372661659493186,0.00824527693013552,1.0847092342082905,160.08333333333337,161.04933333333335,1.011679201807653,-0.9548481359248521,34
190,Red_Wolf_(comics),9,0.004439789789272259,0.002436027423822521,0.0018607938971956929,1.0768319739598813,117.66666666666642,118.82383333333313,4.811517365436901,-0.24049932251707398,35
198,Rom_the_Space_Knight,15,0.010059905505742742,0.006556520251456446,0.003339612362145329,1.0490394915282208,124.58333333333314,128.02208333333317,3.550381557769703,-0.9685578702026041,36
113,Human_Torch,18,0.012080761171325893,0.008825078428679599,0.0033566008425554624,0.9699344352686462,130.9999999999999,131.6173333333332,3.1052075458570885,-0.1988058202927341,37
212,She-Hulk,37,0.0398037765336183,0.03373602306284757,0.0062787844688338345,0.9663898324411987,147.16666666666663,147.88566666666668,1.6751809655820367,-0.42920736014346755,38
251,Toro_(character),7,0.003379208301692016,0.0016728389980301453,0.001873114915312752,0.9109795078306554,115.74999999999976,115.11741666666646,5.378450627160179,0.11761441671303484,39
158,Moon_Knight,27,0.023422991518455945,0.019351444243248,0.004540464884675874,0.8967247580637542,141.16666666666657,140.06958333333327,2.0613899225760113,0.5322056352940419,40
183,Quicksilver_(Marvel_Comics),15,0.008263748884163263,0.006094895540868847,0.002446454792806839,0.8865290908588881,119.49999999999974,128.13108333333315,3.4117651557844235,-2.5297999537570672,41
210,Shang-Chi,18,0.012160648592646464,0.009363387916412266,0.003268227957911582,0.8558952166915753,132.58333333333323,131.45666666666654,3.167180598338289,0.3557317404816817,42
237,Stingray_(Marvel_Comics),8,0.0035536623845748507,0.0021320144061490105,0.0017484299173833235,0.8130997784306158,117.41666666666643,116.38483333333312,5.508005743939043,0.18733338004752986,43
12,Beta_Ray_Bill,7,0.0026567555842322353,0.001501171550445342,0.0015677802354913885,0.7370829199315038,122.24999999999983,115.00449999999978,5.630186723411613,1.2869022566998696,44
119,Iron_Fist_(character),26,0.020884731490128542,0.01767658074177525,0.004743101546140164,0.6763824719215674,135.7499999999999,139.22383333333326,2.1905203548249426,-1.5858484609292702,45
265,Werewolf_by_Night,15,0.00867480725683697,0.006676606016525749,0.0030521074150449455,0.6546955819645668,129.4166666666665,127.98474999999982,3.5266813341372227,0.4060238311883016,46
188,Red_Guardian,8,0.0027725036623929933,0.0017185769876110978,0.001609944245597812,0.6546355115487534,113.66666666666642,117.40158333333312,5.153497724667949,-0.724734319526134,47
110,Hulk_2099,4,0.0012974560677708772,0.0005640681863378338,0.001125330861265804,0.6517086722460521,107.7833333333331,106.50599999999979,6.902087627933587,0.1850647807141413,48
273,Wolverine_(character),63,0.09247007767117231,0.08804323247271781,0.007614149759152514,0.5813971800506361,163.25,164.70825000000005,0.8801172411558453,-1.6568815287437735,49
61,Doctor_Druid,9,0.0037088060840058936,0.002592993728495004,0.0019563197762448178,0.5703629688049806,116.99999999999976,118.25683333333312,4.85534271164986,-0.25885574056754596,50
47,Crane_Mother,3,0.0005016132288081175,0.00020416648240832483,0.0005388508038675378,0.5520020463269311,105.44999999999976,102.78566666666646,6.854255473094937,0.38871228885349135,51
116,Hyperion_(character),10,0.004427166886988874,0.0031733900176694873,0.0023162817302631697,0.5412885889217525,113.61666666666636,120.61458333333313,4.669448781100301,-1.498660119153891,52
95,Golem_(Marvel_Comics),3,0.0009145990186622803,0.0003453375299851676,0.0010660505862550807,0.5339910657306292,102.28333333333308,101.76329761904742,7.232060041662815,0.07190699624862167,53
168,Nomad_(Marvel_Comics),6,0.0018745807623078584,0.0012180825979490554,0.0014024835356549546,0.4680968779089594,101.81666666666646,112.02241666666644,6.132856655585278,-1.6641103115797533,54
1,Adam_Warlock,25,0.01854582759474331,0.016484507510859857,0.004736139357087628,0.4352321434120579,140.0833333333333,138.16641666666658,2.528373040733929,0.7581621207724438,55
108,Hrimhari,2,0.00012787456647161692,6.792401040343107e-05,0.00014042101226825716,0.4269343675835184,89.36666666666656,96.74774999999984,8.337332822071136,-0.8853051078629834,56
84,Franklin_Richards_(character),14,0.0073055022617779354,0.006010639327749235,0.003093225811080684,0.41861248195659945,117.33333333333306,126.54191666666648,3.594196644373499,-2.5620699823836603,57
